"fullname","num_unique_author_inblock","num_citaion_in_block","block_size","is_top100_chinese_name"
"john, skinner",4,225,56.25,0
"diana, sousa",3,29,9.666666666666666,0
"andrew, kelly",5,30,6,0
"michael, collins",6,53,8.833333333333334,0
"jacob, anderson",3,11,3.6666666666666665,0
"isabel, martins",7,88,12.571428571428571,0
"john, fletcher",3,154,51.333333333333336,0
"joão, campos",4,118,29.5,0
"laura, wilson",3,47,15.666666666666666,0
"jin woo, choi",3,54,18,0
"simone, benatti",3,21,7,0
"lei, kuang",4,24,6,0
"sandra, weller",3,107,35.666666666666664,0
"sarah, carr",4,25,6.25,0
"zahid, khan",3,11,3.6666666666666665,0
"rajan, kumar",3,12,4,0
"murni, mahmud",3,62,20.666666666666668,0
"david, brennan",3,42,14,0
"william, miller",11,162,14.727272727272727,0
"ana, alexandre",3,54,18,0
"makoto, inoue",4,69,17.25,0
"sharad, gupta",3,27,9,0
"murat, aydin",4,25,6.25,0
"woo jin, kim",3,27,9,0
"eric, white",4,125,31.25,0
"sarah, gallagher",3,124,41.333333333333336,0
"ritesh, singh",3,27,9,0
"richa, goel",3,16,5.333333333333333,0
"anna, konopka",4,33,8.25,0
"avneet, kaur",3,25,8.333333333333334,0
"frank, werner",3,180,60,0
"rakesh, mishra",4,180,45,0
"philippe, blanc",3,107,35.666666666666664,0
"ali, akbari",9,73,8.11111111111111,0
"malcolm, cook",3,14,4.666666666666667,0
"luca, landi",3,78,26,0
"jörg, franke",3,36,12,0
"david, sanderson",3,162,54,0
"carolina, garcia",3,19,6.333333333333333,0
"satnam, singh",3,33,11,0
"aamir, khan",3,9,3,0
"katie, wilson",3,41,13.666666666666666,0
"maria, torres",4,82,20.5,0
"gunawan, gunawan",3,87,29,0
"johan, berglund",3,58,19.333333333333332,0
"sarah, lee",4,18,4.5,0
"ciaran, o'neill",3,37,12.333333333333334,0
"martin, schmidt",5,68,13.6,0
"david, parsons",3,159,53,0
"scott, kelly",3,132,44,0
"nitesh, kumar",4,83,20.75,0
"carlos, carvalho",4,34,8.5,0
"akash, sharma",3,11,3.6666666666666665,0
"sandip, ghosh",4,23,5.75,0
"david, glass",3,69,23,0
"john, hart",4,17,4.25,0
"rachel, edwards",3,24,8,0
"rodrigo, alonso",3,28,9.333333333333334,0
"jae-hoon, lee",3,29,9.666666666666666,0
"masoud, nasiri",3,41,13.666666666666666,0
"raphael, melo",3,8,2.6666666666666665,0
"darshan, patel",3,46,15.333333333333334,0
"sam, roberts",3,38,12.666666666666666,0
"lisa, miller",3,49,16.333333333333332,0
"ahmet, yildirim",4,221,55.25,0
"fiona, scott",3,22,7.333333333333333,0
"andré, teixeira",3,75,25,0
"sean, hudson",3,18,6,0
"jung-ho, park",3,39,13,0
"carla, teixeira",4,24,6,0
"jaspal, singh",3,14,4.666666666666667,0
"jennifer, taylor",7,38,5.428571428571429,0
"ricardo, cardoso",4,52,13,0
"olga, matveeva",3,36,12,0
"minh, pham",3,9,3,0
"sapna, sharma",3,16,5.333333333333333,0
"michael, drew",4,95,23.75,0
"aakash, kumar",3,15,5,0
"kitae, kim",3,41,13.666666666666666,0
"andreas, nilsson",4,57,14.25,0
"andreas, lindner",3,14,4.666666666666667,0
"michael, porter",5,69,13.8,0
"david, lewis",14,771,55.07142857142857,0
"maria, pavlova",4,33,8.25,0
"michael, gale",4,195,48.75,0
"prashant, gupta",3,11,3.6666666666666665,0
"pankaj, kumar",29,265,9.137931034482758,0
"david, hahn",3,130,43.333333333333336,0
"stephen, hall",9,148,16.444444444444443,0
"paul, kim",6,21,3.5,0
"sophie, williams",5,22,4.4,0
"rodrigo, cunha",4,11,2.75,0
"irina, medvedeva",3,44,14.666666666666666,0
"kyle, smith",7,66,9.428571428571429,0
"matthew, wilson",8,75,9.375,0
"joana, marques",10,94,9.4,0
"cláudia, silva",5,42,8.4,0
"hugo, ferreira",5,158,31.6,0
"anna, sosnowska",3,13,4.333333333333333,0
"patrícia, silva",6,63,10.5,0
"peter, morgan",5,157,31.4,0
"ravi, joshi",3,56,18.666666666666668,0
"james, campbell",13,291,22.384615384615383,0
"abhishek, pandey",6,113,18.833333333333332,0
"jinwoo, kim",5,70,14,0
"laura, schulz",3,38,12.666666666666666,0
"scott, mcdonald",3,60,20,0
"ana, brito",3,18,6,0
"robert, power",4,43,10.75,0
"devin, brown",3,185,61.666666666666664,0
"piotr, nowak",6,101,16.833333333333332,0
"amy, brown",5,85,17,0
"puneet, gupta",3,50,16.666666666666668,0
"mehdi, ahmadi",4,99,24.75,0
"matthew, murray",4,31,7.75,0
"joshua, johnson",4,77,19.25,0
"quan, gan",4,25,6.25,0
"wansoo, kim",3,24,8,0
"talha, khan",3,9,3,0
"avinash, chandra",3,50,16.666666666666668,0
"alexandre, caron",3,38,12.666666666666666,0
"robert, richards",3,27,9,0
"abrar, ahmad",3,11,3.6666666666666665,0
"daniel, hill",3,31,10.333333333333334,0
"eric, weber",4,19,4.75,0
"juan, martinez",4,16,4,0
"stephen, chapman",3,237,79,0
"swati, singh",3,9,3,0
"alexandra, jones",3,84,28,0
"bruce, king",3,17,5.666666666666667,0
"suresh, p",4,43,10.75,0
"emily, dennis",3,35,11.666666666666666,0
"brian, miller",7,75,10.714285714285714,0
"neeraj, sinha",3,53,17.666666666666668,0
"gustavo, sousa",3,9,3,0
"ricardo, campos",3,31,10.333333333333334,0
"sergey, osipov",3,88,29.333333333333332,0
"john, foley",3,54,18,0
"timothy, cooper",3,62,20.666666666666668,0
"rita, garcia",3,24,8,0
"ahmed, sallam",4,36,9,0
"najeeb, ullah",3,65,21.666666666666668,0
"tu, nguyen",4,42,10.5,0
"waseem, khan",3,15,5,0
"akihiro, ito",3,190,63.333333333333336,0
"namrata, singh",3,36,12,0
"mahmoud, ahmed",8,66,8.25,0
"elizabeth, green",3,6,2,0
"philip, day",3,14,4.666666666666667,0
"david, schmidt",4,28,7,0
"shamik, dasgupta",3,28,9.333333333333334,0
"pavel, ivanov",7,49,7,0
"ahmed, saad",4,33,8.25,0
"matheus, souza",4,30,7.5,0
"kentaro, ito",3,25,8.333333333333334,0
"jan, kowalski",3,32,10.666666666666666,0
"vladimir, mironov",5,105,21,0
"matthew, mitchell",6,63,10.5,0
"supratim, mukherjee",3,30,10,0
"federico, lombardi",3,219,73,0
"camila, rodrigues",4,30,7.5,0
"pantelis, soupios",3,146,48.666666666666664,0
"christopher, potter",3,72,24,0
"michael, williams",13,196,15.076923076923077,0
"jonathan, coleman",3,278,92.66666666666667,0
"vladimir, ponomarev",3,50,16.666666666666668,0
"maciej, szydlowski",3,66,22,0
"maria joão, alves",3,80,26.666666666666668,0
"giuseppe, esposito",4,152,38,0
"muhammad, saqlain",3,23,7.666666666666667,0
"susana, gonçalves",5,32,6.4,0
"catherine, phillips",3,88,29.333333333333332,0
"dariusz, kowalski",3,65,21.666666666666668,0
"maria joão, oliveira",3,45,15,0
"vladimir, mikhailov",3,47,15.666666666666666,0
"tatiana, morozova",3,14,4.666666666666667,0
"rafael, fernandes",5,44,8.8,0
"tetsuya, yamamoto",6,43,7.166666666666667,0
"christopher, thompson",10,172,17.2,0
"krzysztof, krawiec",3,78,26,0
"abhishek, kulkarni",3,21,7,0
"daniel, blackburn",3,37,12.333333333333334,0
"timothy, gallagher",3,51,17,0
"vladimir, petrovic",4,58,14.5,0
"francesco, pisani",3,94,31.333333333333332,0
"alexander, schulz",3,33,11,0
"christopher, spencer",4,49,12.25,0
"alexandra, carvalho",4,114,28.5,0
"morteza, hosseini",4,112,28,0
"saurabh, srivastava",3,16,5.333333333333333,0
"alessandro, bruno",4,40,10,0
"christopher, richards",4,68,17,0
"tatiana, andreeva",3,35,11.666666666666666,0
"alexander, nikitin",6,70,11.666666666666666,0
"seyed ahmad, hosseini",3,69,23,0
"ekaterina, stepanova",6,85,14.166666666666666,0
"matthias, mueller",3,19,6.333333333333333,0
"fernando, monteiro",3,39,13,0
"rodrigo, rodrigues",6,45,7.5,0
"christopher, marshall",5,148,29.6,0
"muhammad, shahzad",4,32,8,0
"william, mccarthy",3,8,2.6666666666666665,0
"alexander, alekseev",5,105,21,0
"daniel, friedrich",5,88,17.6,0
"alexander, bondarev",3,33,11,0
"alexander, kozlov",6,102,17,0
"masayuki, watanabe",3,14,4.666666666666667,0
"rafael, rodriguez",4,163,40.75,0
"alireza, mohammadi",5,99,19.8,0
"christopher, brown",18,209,11.61111111111111,0
"mohammad, alizadeh",3,17,5.666666666666667,0
"beatriz, fernandes",3,18,6,0
"sourav, chatterjee",4,44,11,0
"carlos, rodríguez",3,20,6.666666666666667,0
"sergey, kravchenko",3,10,3.3333333333333335,0
"nikolay, nikolaev",3,53,17.666666666666668,0
"jennifer, marshall",3,52,17.333333333333332,0
"seyyed ahmad, hosseini",3,16,5.333333333333333,0
"alimuddin, alimuddin",3,36,12,0
"mohamed, abdelfattah",3,41,13.666666666666666,0
"elizabeth, miller",5,115,23,0
"mohamed, abdel-aziz",3,71,23.666666666666668,0
"matthew, dickinson",3,64,21.333333333333332,0
"cristina, oliveira",6,68,11.333333333333334,0
"mitulkumar, patel",3,16,5.333333333333333,0
"christine, edwards",5,144,28.8,0
"hiroyuki, takahashi",3,42,14,0
"vivek, srivastava",3,64,21.333333333333332,0
"christopher, payne",4,17,4.25,0
"jennifer, williams",5,44,8.8,0
"francisco, borges",3,17,5.666666666666667,0
"giuseppe, ferrara",3,71,23.666666666666668,0
"rahul, shrivastava",3,41,13.666666666666666,0
"stefano, cattaneo",3,57,19,0
"fernando, antunes",4,225,56.25,0
"rebecca, mitchell",3,195,65,0
"karolina, grabowska",3,36,12,0
"thomas, friedrich",3,82,27.333333333333332,0
"leonardo, rodrigues",4,27,6.75,0
"giuseppe, de luca",3,15,5,0
"daniel, fitzpatrick",3,12,4,0
"takeshi, yamamoto",4,79,19.75,0
"catarina, carvalho",5,46,9.2,0
"claudia, rodrigues",4,55,13.75,0
"rebecca, sullivan",3,8,2.6666666666666665,0
"henrik, johansson",5,62,12.4,0
"carlos, nascimento",3,9,3,0
"alexander, petrov",12,228,19,0
"valentina, ivanova",3,13,4.333333333333333,0
"katarzyna, kwiatkowska",3,73,24.333333333333332,0
"takuya, matsumoto",3,43,14.333333333333334,0
"sanjay kumar, singh",5,91,18.2,0
"prakash, parajuli",3,44,14.666666666666666,0
"elena, kudryashova",3,53,17.666666666666668,0
"sunil kumar, singh",5,57,11.4,0
"svetlana, sergeeva",4,19,4.75,0
"anderson, oliveira",3,41,13.666666666666666,0
"james, kirkpatrick",3,224,74.66666666666667,0
"david, williamson",4,81,20.25,0
"jonathan, williams",9,138,15.333333333333334,0
"mohamed, abdelhady",3,25,8.333333333333334,0
"christopher, russell",5,70,14,0
"cassandra, thompson",3,10,3.3333333333333335,0
"alexandre, fernandes",5,57,11.4,0
"alessandro, agostini",3,47,15.666666666666666,0
"daisuke, yamaguchi",3,34,11.333333333333334,0
"stephen, johnston",4,40,10,0
"ahmed, abdelrahman",5,32,6.4,0
"henrique, oliveira",4,133,33.25,0
"natalia, marchenko",3,17,5.666666666666667,0
"patrick, mccarthy",3,6,2,0
"elizabeth, hanson",3,21,7,0
"manoj kumar, singh",5,50,10,0
"francesca, brambilla",3,32,10.666666666666666,0
"sarah, richardson",3,29,9.666666666666666,0
"stephen, campbell",3,150,50,0
"jonathan, marshall",4,43,10.75,0
"christian, becker",3,46,15.333333333333334,0
"anna, wiśniewska",3,16,5.333333333333333,0
"hiroyuki, shimada",3,139,46.333333333333336,0
"benjamin, jackson",5,36,7.2,0
"jeremiah, johnson",3,27,9,0
"alexander, taylor",5,32,6.4,0
"douglas, crawford",3,19,6.333333333333333,0
"sayan, chakraborty",3,11,3.6666666666666665,0
"matthew, anderson",4,19,4.75,0
"jonathan, nichols",3,112,37.333333333333336,0
"jennifer, mcmahon",4,43,10.75,0
"dr. sandeep, kumar",4,89,22.25,0
"agata, wawrzyniak",3,50,16.666666666666668,0
"andrey, reshetnikov",3,21,7,0
"alessandra, rossi",4,25,6.25,0
"beatriz, oliveira",4,13,3.25,0
"johannes, fischer",3,72,24,0
"valery, shevchenko",3,125,41.666666666666664,0
"marcin, kazmierczak",3,24,8,0
"carlos, gonzález",4,225,56.25,0
"makoto, hashimoto",3,78,26,0
"vladimir, fedorov",4,200,50,0
"magdalena, zielińska",3,53,17.666666666666668,0
"vladimir, polyakov",3,55,18.333333333333332,0
"antonio, esposito",5,161,32.2,0
"kazuhiro, yoshida",3,94,31.333333333333332,0
"elizabeth, norton",3,38,12.666666666666666,0
"daisuke, hasegawa",3,104,34.666666666666664,0
"amir, asgharzadeh",3,11,3.6666666666666665,0
"alexandre, gonçalves",4,104,26,0
"christopher, ellis",3,146,48.666666666666664,0
"antónio, monteiro",3,14,4.666666666666667,0
"karolina, zakrzewska",3,13,4.333333333333333,0
"grzegorz, zieliński",3,26,8.666666666666666,0
"javier, hernandez",4,48,12,0
"alexandre, marques",3,25,8.333333333333334,0
"hiroaki, watanabe",3,56,18.666666666666668,0
"md. mahmudul, hasan",3,21,7,0
"koichi, takahashi",3,16,5.333333333333333,0
"takashi, hashimoto",3,52,17.333333333333332,0
"abhishek, chatterjee",6,85,14.166666666666666,0
"alexandre, rodrigues",5,43,8.6,0
"benjamin, saunders",3,66,22,0
"abdullah, abdullah",5,29,5.8,0
"katarzyna, markowska",3,10,3.3333333333333335,0
"alexander, schmidt",7,107,15.285714285714286,0
"muhammad imran, khan",4,86,21.5,0
"alexandra, garcia",3,62,20.666666666666668,0
"rebecca, anderson",3,33,11,0
"larissa, oliveira",3,15,5,0
"christopher, lynch",3,210,70,0
"vladimir, sorokin",3,51,17,0
"mohamed, abdel-rahman",5,119,23.8,0
"thomas, schneider",8,157,19.625,0
"francisco, machado",3,37,12.333333333333334,0
"daniel, schneider",6,92,15.333333333333334,0
"saurabh, bhardwaj",3,15,5,0
"andré, rodrigues",5,51,10.2,0
"abhishek kumar, gupta",3,50,16.666666666666668,0
"takashi, murakami",5,197,39.4,0
"vladimir, goncharov",3,42,14,0
"christopher, nelson",3,149,49.666666666666664,0
"gabriel, oliveira",4,9,2.25,0
"takuya, hashimoto",3,176,58.666666666666664,0
"antonio, martinez",4,66,16.5,0
"mohamed, abdelkader",4,41,10.25,0
"pawan kumar, singh",3,53,17.666666666666668,0
"christopher, carroll",4,51,12.75,0
"shalini, srivastava",3,21,7,0
"abhijit, mukherjee",3,207,69,0
"vladimir, glukhov",3,33,11,0
"elizabeth, gibson",3,57,19,0
"francisco, fernandez",3,85,28.333333333333332,0
"elizabeth, nguyen",3,31,10.333333333333334,0
"eduardo, oliveira",8,96,12,0
"abhijit, chatterjee",3,7,2.3333333333333335,0
"adriano, ferreira",3,19,6.333333333333333,0
"matthew, sullivan",8,88,11,0
"christopher, ward",6,137,22.833333333333332,0
"dimitris, christodoulou",3,31,10.333333333333334,0
"andreas, reichert",3,90,30,0
"cornelia, schneider",3,43,14.333333333333334,0
"alexandre, almeida",3,53,17.666666666666668,0
"jacek, kwiatkowski",4,118,29.5,0
"akhilesh kumar, verma",3,14,4.666666666666667,0
"dimitrios, papadopoulos",5,51,10.2,0
"konstantin, pavlov",5,120,24,0
"ana paula, macedo",3,108,36,0
"fernanda, oliveira",3,8,2.6666666666666665,0
"mohammed, hussain",5,23,4.6,0
"francisco, sanchez",3,24,8,0
"christopher, thomas",10,111,11.1,0
"tetiana, kovalenko",3,11,3.6666666666666665,0
"alexander, gorshkov",3,52,17.333333333333332,0
"danielle, mccarthy",3,49,16.333333333333332,0
"dr. pankaj, kumar",3,35,11.666666666666666,0
"pedro, figueiredo",6,96,16,0
"leonardo, oliveira",6,103,17.166666666666668,0
"natalia, dmitrieva",3,61,20.333333333333332,0
"alexander, sokolov",7,108,15.428571428571429,0
"anna, olafsdottir",3,19,6.333333333333333,0
"masato, kobayashi",3,40,13.333333333333334,0
"fernando, barbosa",3,100,33.333333333333336,0
"tomasz, wojciechowski",5,100,20,0
"christopher, waters",4,15,3.75,0
"christopher, fowler",3,40,13.333333333333334,0
"christopher, anderson",11,304,27.636363636363637,0
"joana, magalhães",3,36,12,0
"tomasz, wiśniewski",3,31,10.333333333333334,0
"francisco, oliveira",5,69,13.8,0
"krzysztof, lewandowski",3,68,22.666666666666668,0
"elizabeth, thomas",6,154,25.666666666666668,0
"michael, anderson",10,246,24.6,0
"krzysztof, malinowski",3,76,25.333333333333332,0
"daniel, nascimento",4,22,5.5,0
"susana, rodrigues",3,27,9,0
"christopher, warren",4,28,7,0
"maciej, zielinski",3,36,12,0
"md masudur, rahman",4,53,13.25,0
"christopher, young",5,35,7,0
"pushpendra, singh",6,36,6,0
"Łukasz, grabowski",4,26,6.5,0
"giorgos, georgiou",3,28,9.333333333333334,0
"benjamin, williams",11,162,14.727272727272727,0
"elizabeth, edwards",5,29,5.8,0
"alexander, timofeev",3,39,13,0
"georgios, papadopoulos",4,29,7.25,0
"giuseppe, paladini",3,32,10.666666666666666,0
"arindam, chakraborty",5,76,15.2,0
"oleksandr, kovalchuk",3,69,23,0
"vladimir, lebedev",9,154,17.11111111111111,0
"patrícia, pereira",6,136,22.666666666666668,0
"sergey, kharitonov",3,22,7.333333333333333,0
"jonathan, griffiths",3,29,9.666666666666666,0
"andreia, oliveira",5,114,22.8,0
"martin, andersson",4,98,24.5,0
"ekaterina, kuznetsova",3,16,5.333333333333333,0
"mahmoud, moustafa",3,15,5,0
"francisco, carvalho",3,132,44,0
"md. faruk, hossain",3,44,14.666666666666666,0
"tatyana, sidorova",3,9,3,0
"christian, brandt",3,25,8.333333333333334,0
"alexander, polyakov",6,134,22.333333333333332,0
"elizabeth, williams",7,317,45.285714285714285,0
"michael, sullivan",3,103,34.333333333333336,0
"saikat, chakraborty",4,33,8.25,0
"fernando, ribeiro",4,155,38.75,0
"svetlana, vinogradova",3,20,6.666666666666667,0
"magnus, andersson",3,29,9.666666666666666,0
"christopher, barton",3,58,19.333333333333332,0
"vladimir, borisov",4,19,4.75,0
"takahiro, hayashi",3,95,31.666666666666668,0
"catherine, robinson",4,51,12.75,0
"ricardo, de oliveira",3,52,17.333333333333332,0
"fernando, marques",3,223,74.33333333333333,0
"alexander, lebedev",5,98,19.6,0
"suherman, suherman",4,79,19.75,0
"katherine, murphy",3,26,8.666666666666666,0
"christopher, price",3,90,30,0
"michael, hartmann",3,96,32,0
"christopher, jackson",6,303,50.5,0
"alexander, douglas",3,50,16.666666666666668,0
"marek, wojciechowski",5,45,9,0
"nicholas, johnson",6,55,9.166666666666666,0
"arun, radhakrishnan",3,62,20.666666666666668,0
"ana elisa, ribeiro",3,30,10,0
"daniela, rodrigues",4,26,6.5,0
"christopher, park",4,38,9.5,0
"mehrdad, mohammadi",4,35,8.75,0
"hideki, kobayashi",3,50,16.666666666666668,0
"christopher, green",9,129,14.333333333333334,0
"alessandro, monti",3,7,2.3333333333333335,0
"yasuhiro, shimizu",3,17,5.666666666666667,0
"joão pedro, ferreira",4,154,38.5,0
"isabel, rodriguez",6,123,20.5,0
"cristina, teixeira",4,22,5.5,0
"joanna, kowalczyk",3,15,5,0
"emmanuel, acheampong",3,60,20,0
"alexander, martynov",5,110,22,0
"sebastian, schneider",5,25,5,0
"christopher, moore",11,151,13.727272727272727,0
"ekaterina, voronina",4,98,24.5,0
"gabriel, ferreira",5,42,8.4,0
"felipe, nascimento",4,21,5.25,0
"fernando, martins",3,77,25.666666666666668,0
"fernando, gonçalves",3,34,11.333333333333334,0
"aleksandar, jovanovic",3,141,47,0
"alberto, olivares",3,36,12,0
"michael, harrison",7,129,18.428571428571427,0
"alexander, kolpakov",3,35,11.666666666666666,0
"mohammad, hashemi",3,12,4,0
"gregory, anderson",3,199,66.33333333333333,0
"nikolay, kuznetsov",4,422,105.5,0
"md mahbubur, rahman",3,48,16,0
"pankaj, srivastava",4,38,9.5,0
"elizabeth, spencer",3,77,25.666666666666668,0
"tanmoy, chakraborty",4,41,10.25,0
"christopher, hall",3,53,17.666666666666668,0
"natalia, morozova",4,29,7.25,0
"nicholas, kennedy",3,104,34.666666666666664,0
"alexander, kuznetsov",10,149,14.9,0
"sugianto, sugianto",4,32,8,0
"federico, ferrari",4,31,7.75,0
"fernanda, rodrigues",7,21,3,0
"nobuyuki, takahashi",3,179,59.666666666666664,0
"mohamed, moustafa",6,63,10.5,0
"miguel, rodriguez",4,40,10,0
"hiroyuki, yamaguchi",3,57,19,0
"jonathan, shepherd",4,218,54.5,0
"partha, mukhopadhyay",4,125,31.25,0
"sérgio, gonçalves",3,21,7,0
"katrina, campbell",3,81,27,0
"jonathan, bartlett",3,71,23.666666666666668,0
"krzysztof, brzozowski",3,47,15.666666666666666,0
"jessica, rodrigues",3,19,6.333333333333333,0
"charlotte, williams",3,189,63,0
"svetlana, kuznetsova",3,47,15.666666666666666,0
"cristina, fernandes",5,110,22,0
"alexander, aksenov",3,201,67,0
"antónio, marques",5,235,47,0
"bernardo, almeida",3,85,28.333333333333332,0
"fernando, machado",3,57,19,0
"antónio, ribeiro",5,100,20,0
"satoshi, yamaguchi",4,161,40.25,0
"aleksandr, volkov",3,29,9.666666666666666,0
"jeffrey, anderson",3,14,4.666666666666667,0
"christopher, morgan",4,17,4.25,0
"valerie, anderson",3,58,19.333333333333332,0
"maria, de la fuente",3,16,5.333333333333333,0
"daisuke, sugiyama",3,109,36.333333333333336,0
"matthew, williams",7,107,15.285714285714286,0
"bruno, guimarães",4,22,5.5,0
"jessica, williams",8,85,10.625,0
"michelle, thompson",3,8,2.6666666666666665,0
"michael, mitchell",4,126,31.5,0
"christopher, white",3,25,8.333333333333334,0
"thomas, baumgartner",3,140,46.666666666666664,0
"minh tuan, nguyen",3,14,4.666666666666667,0
"bruno, vasconcelos",3,30,10,0
"rodrigo, carvalho",5,19,3.8,0
"rahmawati, rahmawati",4,22,5.5,0
"alexander, nikolaev",7,105,15,0
"rebecca, williams",3,27,9,0
"miguel, fernandes",3,130,43.333333333333336,0
"satoshi, watanabe",6,74,12.333333333333334,0
"robert, montgomery",3,50,16.666666666666668,0
"tatsuya, yamamoto",5,85,17,0
"aleksandr, yakovlev",3,32,10.666666666666666,0
"md. shafiqul, islam",3,12,4,0
"christopher, steele",3,50,16.666666666666668,0
"giuseppe, palumbo",3,52,17.333333333333332,0
"guilherme, pereira",3,89,29.666666666666668,0
"ana filipa, silva",3,36,12,0
"nathaniel, greene",3,52,17.333333333333332,0
"andreia, fernandes",3,31,10.333333333333334,0
"christian, mueller",4,23,5.75,0
"paolo, bevilacqua",3,18,6,0
"florian, schneider",3,37,12.333333333333334,0
"takashi, yamashita",4,61,15.25,0
"jennifer, pearson",3,71,23.666666666666668,0
"alexander, ivannikov",4,56,14,0
"catarina, ferreira",5,30,6,0
"antonio, rodríguez",4,41,10.25,0
"svetlana, nikolaeva",3,45,15,0
"christopher, barnes",7,81,11.571428571428571,0
"van thang, nguyen",3,37,12.333333333333334,0
"milos, milosavljevic",3,33,11,0
"giuseppe, quaranta",3,79,26.333333333333332,0
"muhammad, zeeshan",3,36,12,0
"christopher, raymond",4,28,7,0
"muhammad, abdullah",4,28,7,0
"elena, sánchez lópez",3,57,19,0
"andrew, cunningham",3,31,10.333333333333334,0
"christian, andres",3,167,55.666666666666664,0
"irina, ponomareva",3,12,4,0
"supriyanto, supriyanto",4,9,2.25,0
"giovanni, stefani",3,167,55.666666666666664,0
"alexander, vasiliev",3,58,19.333333333333332,0
"vladimir, sukhanov",3,17,5.666666666666667,0
"jennifer, jackson",3,24,8,0
"robert, schneider",3,145,48.333333333333336,0
"maximilian, wagner",3,15,5,0
"mohamed salah, wahby",3,20,6.666666666666667,0
