"orcid","pid","top1matcher_longest_common_word","top2matcher_longest_common_word","orcid_name","matched_biblio_author","matched_biblio_author2"
"0000-0001-6102-6384",1996496705,"assawin gongvatana","","assawin gongvatana","assawin gongvatana","igor grant"
"0000-0002-2580-6903",2890615971,"jamshid tabeshpour","","jamshid tabeshpour","jamshid tabeshpour","mahmoud hashemzaei"
"0000-0002-0476-162X",2088572795,"sebastiaan winkler","","sebastiaan winkler","g. sebastiaan winkler","stephanie allen"
"0000-0003-3306-1806",2806335872,"egle cekanaviciute","","egle cekanaviciute","egle cekanaviciute","david j. smith"
"0000-0003-2767-9650",2003403260,"raoudha abdellaoui","","raoudha abdellaoui","raoudha abdellaoui","nadia ben brahim"
"0000-0002-5003-9566",2032821152,"soichiro matsunaga","","soichiro matsunaga","soichiro matsunaga","souichi katagiri"
"0000-0003-1845-7028",2735993260,"nobuteru tsubouchi","","nobuteru tsubouchi","nobuteru tsubouchi","yoshiaki mokuno"
"0000-0001-9752-4270",2463022585,"dominik strapagiel","","dominik strapagiel","dominik strapagiel","agnieszka grzelak"
"0000-0002-6827-293X",53316064,"johnmarshall reeve","","johnmarshall reeve","johnmarshall reeve",""
"0000-0001-6621-5010",2302175078,"christian brümmer","","christian brümmer","christian brümmer","christof ammann"
"0000-0002-0544-4247",296286681,"michael holzhauser","","michael holzhauser","michael holzhauser","sven oliver krumke"
"0000-0002-7217-905X",2561433800,"abdolah chalechale","","abdolah chalechale","abdolah chalechale","sanaz keshvari"
"0000-0001-7488-9971",2605628903,"shin-ichi matsuoka","","shin-ichi matsuoka","shin-ichi matsuoka","masato suzuki"
"0000-0002-0693-5582",2807519476,"francesco spinozzi","","francesco spinozzi","francesco spinozzi","rosangela itri"
"0000-0001-8875-4699",2004997022,"talal alabduljalil","","talal alabduljalil","talal alabduljalil","raed behbehani"
"0000-0003-0784-847X",2237329260,"rodolphe devillers","","rodolphe devillers","rodolphe devillers","john t. anderson"
"0000-0001-9707-2788",2765509528,"rossella girimonte","","rossella girimonte","rossella girimonte","brunello formisani"
"0000-0003-2911-9809",2039044924,"debashree banerjee","","debashree banerjee","debashree banerjee","tapashree roy"
"0000-0001-8374-1514",2803025717,"wolfgang schröder","","wolfgang schröder","wolfgang schröder","stefanie frosch"
"0000-0002-0221-9538",2614168122,"elisabeth bloemena","","elisabeth bloemena","elisabeth bloemena","sanne r. martens-de kemp"
"0000-0001-5137-5732",2513518911,"karolina nurzynska","","karolina nurzynska","karolina nurzynska","bogdan smolka"
"0000-0001-6831-7213",2000768653,"christophe fumeaux","","christophe fumeaux","christophe fumeaux","withawat withayachumnankul"
"0000-0003-3585-3727",2101431311,"augusto villanueva","","augusto villanueva","augusto villanueva","josep m. llovet"
"0000-0003-2467-4256",2104280777,"sharon chinthrajah","","sharon chinthrajah","sharon chinthrajah","paul aronowitz"
"0000-0003-1296-7633",18477313,"francesco cacciola","","francesco cacciola","francesco cacciola","paola dugo"
"0000-0002-3123-7823",2112323346,"gabriele togliatto","","gabriele togliatto","gabriele togliatto","patrizia dentelli"
"0000-0002-7972-3003",2091211259,"markus von kienlin","","markus von kienlin","markus von kienlin","claudia weidensteiner"
"0000-0003-2942-3990",2132087575,"francesco demartin","","francesco demartin","francesco demartin","corrado crotti"
"0000-0002-9214-7303",2024865738,"sajjad amirkhanlou","","sajjad amirkhanlou","sajjad amirkhanlou","behzad niroumand"
"0000-0001-6920-4878",2903175565,"pienyani rosawanti","","pienyani rosawanti","pienyani rosawanti",""
"0000-0002-9500-5204",2902609809,"fabrice stephenson","","fabrice stephenson","fabrice stephenson","david bowden"
"0000-0001-5365-6896",2898258178,"siyasanga m. tyali","","siyasanga m. tyali","siyasanga m. tyali",""
"0000-0002-8675-7244",2052465468,"christine milligan","","christine milligan","christine milligan","alison mckay"
"0000-0002-4890-6931",2007676301,"donatella spinelli","","donatella spinelli","donatella spinelli","filippo gasperini"
"0000-0002-2093-3604",2096100900,"pieter van der meer","","pieter van der meer","pieter van der meer","brian walker"
"0000-0003-0888-849X",2033190200,"matthias bickermann","","matthias bickermann","matthias bickermann","dieter hofmann"
"0000-0003-1950-6231",2013633252,"venkatesh kumaresan","","venkatesh kumaresan","venkatesh kumaresan","mukesh kumar chaurasia"
"0000-0001-6862-4504",2786996100,"mastaneh moghtaderi","","mastaneh moghtaderi","mastaneh moghtaderi","mostafa hosseini"
"0000-0002-0503-423X",1865680049,"pierre-hervé luppi","","pierre-hervé luppi","pierre-hervé luppi","damien gervasoni"
"0000-0002-0544-8790",2086301158,"babak mirtamizdoust","","babak mirtamizdoust","babak mirtamizdoust","younes hanifehpour"
"0000-0002-1180-3840",2000997875,"fazilet kayaselçuk","","fazilet kayaselçuk","fazilet kayaselçuk","metin Özalay"
"0000-0003-2450-0168",1422348645,"abdul ghafar ismail","","abdul ghafar ismail","abdul ghafar ismail","shahida shahimi"
"0000-0001-6300-9086",2792775751,"john roger andersen","","john roger andersen","john roger andersen","yngvar ommundsen"
"0000-0002-5260-1284",2134719517,"hajo g. boomgaarden","","hajo g. boomgaarden","hajo g. boomgaarden","claes h. de vreese"
"0000-0003-3030-3187",1688114389,"wojciech wasilewski","","wojciech wasilewski","wojciech wasilewski","daniel pęcak"
"0000-0001-9642-5115",2154517098,"peter schmitteckert","","peter schmitteckert","peter schmitteckert","kurt busch"
"0000-0002-8005-7327",2098450142,"lucila ohno-machado","","lucila ohno-machado","lucila ohno-machado","cheryl a. sadow"
"0000-0003-1157-5443",2532782360,"tanay chattopadhyay","","tanay chattopadhyay","tanay chattopadhyay","arunava bhattachryya"
"0000-0002-0739-4140",2017127163,"maria grazia celani","","maria grazia celani","maria grazia celani","graeme hankey"
"0000-0002-7636-851X",47316105,"fabrício sperandio","","fabrício sperandio","fabrício sperandio","antónio brito"
"0000-0003-2830-7525",2569081138,"stefania tomasiello","","stefania tomasiello","stefania tomasiello","jorge e. macıas-dıaz"
"0000-0002-0274-5669",1585743302,"pier luigi martelli","","pier luigi martelli","pier luigi martelli","piero fariselli"
"0000-0002-8646-349X",2587370353,"tsvetanka kovacheva","","tsvetanka kovacheva","tsvetanka kovacheva",""
"0000-0001-8132-7045",2022086429,"eduardo arana-rueda","","eduardo arana-rueda","eduardo arana-rueda","francisco errazquin-sáenz de tejada"
"0000-0001-5402-2000",2146407312,"hamideh afsarmanesh","","hamideh afsarmanesh","hamideh afsarmanesh","jafar tanha"
"0000-0002-5056-1338",2575973482,"gracieli dienstmann","","gracieli dienstmann","gracieli dienstmann","fernando schnaid"
"0000-0002-3776-2995",89869475,"david pérez-román","","david pérez-román","david pérez-román","josé luis garcı́a-lapresta"
"0000-0003-2567-336X",1981157808,"francesco bergadano","","francesco bergadano","francesco bergadano","daniele gunetti"
"0000-0002-1079-4559",63877264,"mohd saberi mohamad","","mohd saberi mohamad","mohd saberi mohamad","safaai deris"
"0000-0003-1186-5184",2071118210,"fayssal benkhaldoun","","fayssal benkhaldoun","fayssal benkhaldoun","jan halama"
"0000-0002-3360-1430",2624228529,"arreciado marañón","","antonia arreciado marañón","a. arreciado marañón","l. martí-hereu"
"0000-0001-5127-1239",2592247175,"torben heick jensen","","torben heick jensen","torben heick jensen","agnieszka tudek"
"0000-0001-9073-2667",2586303846,"michał pędziwiatr","","michał pędziwiatr","michał pędziwiatr","piotr małczak"
"0000-0002-2181-7824",2036407740,"hamisai hamandawana","","hamisai hamandawana","hamisai hamandawana","raban chanda"
"0000-0002-3198-8627",1974285548,"hassan peerhossaini","","hassan peerhossaini","hassan peerhossaini","cathy castelain"
"0000-0002-6505-1656",2537321102,"alessandro brunelli","","alessandro brunelli","alessandro brunelli","polyvios drosos"
"0000-0002-8740-8257",2922193789,"małgorzata krystek","","małgorzata krystek","małgorzata krystek","violetta patroniak"
"0000-0002-9001-1285",2604457089,"irena giełwanowska","","irena giełwanowska","irena giełwanowska","wioleta kellmann-sopyła"
"0000-0002-1765-0283",2044922952,"jeanne mialet-perez","","jeanne mialet-perez","jeanne mialet-perez","carrie a. seman"
"0000-0003-4699-2423",1984357214,"romeu c. rocha-filho","","romeu c. rocha-filho","romeu c. rocha-filho","nerilso bocchi"
"0000-0002-9865-850X",2922365694,"christine m. wickens","","christine m. wickens","christine m. wickens","patricia erickson"
"0000-0003-3453-5647",2805819088,"francesco di gennaro","","francesco di gennaro","francesco di gennaro","rossana ludovico"
"0000-0002-8826-0565",2475015519,"maria lurdes felsner","","maria lurdes felsner","maria lurdes felsner","sueli p. quináia"
"0000-0002-8950-6192",2153905908,"anna-marie fairhurst","","anna-marie fairhurst","anna-marie fairhurst","laurie davis"
"0000-0002-9749-1912",2774054415,"ignacio jusue-torres","","ignacio jusue-torres","ignacio jusue-torres","alicia hulbert"
"0000-0002-2212-8617",1603433651,"govindan malarvannan","","govindan malarvannan","govindan malarvannan","shinsuke tanabe"
"0000-0003-0126-8175",2015185985,"guillermo horta-puga","","guillermo horta-puga","guillermo horta-puga",""
"0000-0002-0724-5874",2755243102,"katharina stadlbauer","","katharina stadlbauer","katharina stadlbauer","gerhard stadlmayr"
"0000-0002-8323-6806",2026834758,"clive howard-williams","","clive howard-williams","clive howard-williams","ian hawes"
"0000-0002-4765-551X",2128678743,"carlos alonso-alvarez","","carlos alonso-alvarez","carlos alonso-alvarez","roxana torres"
"0000-0003-0668-5680",2189509884,"abdellah el maghraoui","","abdellah el maghraoui","abdellah el maghraoui","lahsen achemlal"
"0000-0002-7191-9546",2548438367,"gopi krishna durbhaka","","gopi krishna durbhaka","gopi krishna durbhaka","barani selvaraj"
"0000-0002-5916-8591",2410052613,"christina quaassdorff","","christina quaassdorff","christina quaassdorff","gregorio maqueda"
"0000-0002-0769-4936",1590584791,"peraphon sophatsathit","","peraphon sophatsathit","peraphon sophatsathit","pattira phinitkar"
"0000-0003-0304-8109",2810156099,"søren vigild poulsen","","søren vigild poulsen","søren vigild poulsen","gunhild kvåle"
"0000-0003-2517-6064",220724191,"anastasia perepelkina","","anastasia perepelkina","anastasia perepelkina","andrey zakirov"
"0000-0002-8741-3937",1988768526,"toshimasa takanohashi","","toshimasa takanohashi","toshimasa takanohashi","shinya sato"
"0000-0002-8977-4744",1987036948,"david jiménez-pavón","","david jiménez-pavón","david jiménez-pavón","juan m. fernández-alvira"
"0000-0001-6917-7208",2212313572,"paulo carlos kaminski","","paulo carlos kaminski","paulo carlos kaminski","guido muzio candido"
"0000-0001-9132-8826",2030272768,"caroline eliza mendes","","caroline eliza mendes","caroline eliza mendes","rosiane berenice nicoloso denardin"
"0000-0001-7187-4686",2588343239,"esteban tlelo-cuautle","","esteban tlelo-cuautle","esteban tlelo-cuautle","christos volos"
"0000-0002-4572-3398",2034506714,"marco gonzalez-navarro","","marco gonzalez-navarro","marco gonzalez-navarro",""
"0000-0002-0889-1800",2029075678,"francesco paolo nicese","","francesco paolo nicese","francesco paolo nicese","francesco ferrini"
"0000-0003-3309-8844",2748847256,"rachel maciel monteiro","","rachel maciel monteiro","rachel maciel monteiro","andrea mara bernardes da silva"
"0000-0003-0332-2606",2607293580,"giuseppe lucio cascini","","giuseppe lucio cascini","giuseppe lucio cascini","carmelo cicciò"
"0000-0001-9384-0313",2890669649,"allyne cristina grando","","allyne cristina grando","allyne cristina grando","ana paula de souza"
"0000-0001-9079-3101",2076644086,"javeed shaikh mohammed","","javeed shaikh mohammed","javeed shaikh mohammed","jameel shaik"
"0000-0001-9905-0443",2792902608,"mayte murillo-llorente","","mayte murillo-llorente","mayte murillo-llorente","enrique castro-sánchez"
"0000-0002-3126-2623",2067916933,"joaquín rivero déniz","","joaquín rivero déniz","joaquín rivero déniz","eric herrero fonollosa"
"0000-0002-3540-0536",2780218568,"patricia morales bueno","","patricia morales bueno","patricia morales bueno",""
"0000-0003-2637-6877",2133626897,"nijhuis-van der sanden","","maria wg nijhuis-van der sanden","mwg nijhuis-van der sanden","bjg nijhuis"
"0000-0002-9085-6974",1823564739,"gregoire rota-graziosi","","gregoire rota-graziosi","gregoire rota-graziosi","emilie caldeira"
"0000-0003-3880-041X",2913603894,"daniela ramos oliveira","","daniela ramos oliveira","daniela ramos oliveira","maira scaratti"
"0000-0003-0542-4446",2123037783,"alfonso t. garcía-sosa","","alfonso t. garcía-sosa","alfonso t. garcía-sosa","indrek tulp"
"0000-0002-7306-7957",2050302597,"elizabeth anne kinsella","","elizabeth anne kinsella","elizabeth anne kinsella","kirsten trenc smith"
"0000-0002-0966-9515",2783075680,"saad hashim al-husseiny","","saad hashim al-husseiny","saad hashim al-husseiny","asaad jassim"
"0000-0003-2363-6362",2623845512,"anucha thatrimontrichai","","anucha thatrimontrichai","anucha thatrimontrichai","waricha janjindamai"
"0000-0001-5567-1141",1818822253,"belinda pingguan-murphy","","belinda pingguan-murphy","belinda pingguan-murphy","saeid baradaran"
"0000-0002-2421-7859",2044431799,"kiattawee choowongkomon","","kiattawee choowongkomon","kiattawee choowongkomon","nunghathai sawasdee"
"0000-0002-3818-0874",2132459402,"charlotte poschenrieder","","charlotte poschenrieder","charlotte poschenrieder","juan barcelo"
"0000-0002-8517-4450",2784568978,"hüseyin buğra karaman","","hüseyin buğra karaman","hüseyin buğra karaman","sefa bulut"
"0000-0002-2326-2797",2080808026,"leandro lopes loguercio","","leandro lopes loguercio","leandro lopes loguercio","givaldo rocha niella"
"0000-0003-4964-7596",2522693813,"hari shanker srivastava","","hari shanker srivastava","hari shanker srivastava","gaurav shukla"
"0000-0003-1950-1414",1968498423,"miguel a. correa-duarte","","miguel a. correa-duarte","miguel a. correa-duarte","mona tréguer-delapierre"
"0000-0003-2026-9616",2763868155,"panayotis mertikopoulos","","panayotis mertikopoulos","panayotis mertikopoulos","mathias staudigl"
"0000-0001-8354-5636",1985932392,"francisco garcia-garcia","","francisco garcia-garcia","francisco garcia-garcia","susana hernandez-garcia"
"0000-0002-3655-4414",2903873397,"lucia oliveira de macedo","","lucia oliveira de macedo","lucia oliveira de macedo","leucio câmara alves"
"0000-0002-4496-4392",1989668200,"leonardo rodríguez-sosa","","leonardo rodríguez-sosa","leonardo rodríguez-sosa","víctor anaya gonzález"
"0000-0003-2645-5719",2218951547,"parameswara rao vuddanda","","parameswara rao vuddanda","parameswara rao vuddanda","parth dadhania"
"0000-0003-0105-0678",2337194631,"trish hafford-letchfield","","trish hafford-letchfield","trish hafford-letchfield","ellouise long"
"0000-0002-7913-3716",1970548611,"aleksandra maria staszak","","aleksandra maria staszak","aleksandra maria staszak","tomasz andrzej pawłowski"
"0000-0002-5212-3040",2075161535,"afzal-ur-rahman mohammed","","afzal-ur-rahman mohammed","afzal-ur-rahman mohammed","amr elshaer"
"0000-0003-1754-8585",2809277699,"carolina Ávalos dávila","","carolina Ávalos dávila","carolina carolina Ávalos dávila","jéssica salazar marín"
"0000-0003-3122-5408",2891600678,"yeis miguel borré-ortiz","","yeis miguel borré-ortiz","yeis miguel borré-ortiz",""
"0000-0002-6254-9280",2468734661,"magdalena klimek-chodacka","","magdalena klimek-chodacka","magdalena klimek-chodacka","aleksandra boba"
"0000-0001-7499-7091",2736737803,"lakshmi narayana thalluri","","lakshmi narayana thalluri","lakshmi narayana thalluri","lakkoju gayathri"
"0000-0002-5768-6774",1548630193,"trigueiro santos adinolfi","","valeria trigueiro santos adinolfi","valéria trigueiro santos adinolfi",""
"0000-0003-0324-3334",1979373959,"alondra schweizer burguete","","alondra schweizer burguete","alondra schweizer burguete","anette gullberg"
"0000-0002-9704-6624",1545790854,"véronique deroche-gamonet","","véronique deroche-gamonet","véronique deroche-gamonet","frédéric boyer"
"0000-0001-8315-7000",2010505034,"perikala vijayananda kumar","","perikala vijayananda kumar","perikala vijayananda kumar","navid omidifar"
"0000-0002-9423-0434",2912496905,"concepción lópez-andrada","","concepción lópez-andrada","concepción lópez-andrada",""
"0000-0001-8283-3185",2089117985,"j. enrique dominguez-munoz","","j. enrique dominguez-munoz","j. enrique dominguez-munoz","jose lariño-noia"
"0000-0001-7961-1477",2126084588,"beatriz mourino-carballido","","beatriz mourino-carballido","beatriz mourino-carballido","laurence a. anderson"
"0000-0001-6050-5105",2095325666,"inmaculada mateos-aparicio","","inmaculada mateos-aparicio","inmaculada mateos-aparicio","araceli redondo-cuenca"
