"orcid","pid","top1matcher_longest_common_word","top2matcher_longest_common_word","orcid_name","matched_biblio_author","matched_biblio_author2"
"0000-0001-6743-5218","7f901bfda1f7097b54b7123dac6bbbbef8ddeb0d","tommaso agostini","","tommaso agostini","tommaso agostini","marco innocenti"
"0000-0001-8891-2351","41c0b26eb1cd35abea91e85c1c0fc3dc26cfb42d","tilman sauerwald","","tilman sauerwald","tilman sauerwald","caroline schultealbert"
"0000-0001-5098-5002","e2477a83a8ea1329f341157a8757937f6d652e62","yves renaudineau","","yves renaudineau","yves renaudineau","pierre youinou"
"0000-0003-2903-9390","b80a5654fc3445c81bae70668eef85813c2a40f4","franco mutinelli","","franco mutinelli","franco mutinelli","anna granato"
"0000-0002-7391-5506","c89fe228e0434bb4805a54916c25683251660cf6","philippe gillard","","philippe gillard","philippe gillard","julien caillard"
"0000-0002-9297-988X","ddbe625a97ed7080de491d2b7677ababc9b359f2","pedro merino laso","","pedro merino laso","pedro merino laso","thomas becmeur"
"0000-0003-1340-9203","1f35e628102a5e90dd50411a548ed40878cd5343","john c. ronquillo","","john c. ronquillo","john c. ronquillo",""
"0000-0002-3214-0839","49fe5d5d864a3e87ddc9df88c169e241874ca213","gianluca piovesan","","gianluca piovesan","gianluca piovesan","federico vessella"
"0000-0001-8614-6665","2024b9a48b36c396a047cd7e76cadc62e5dc23ca","jean-yves rasplus","","jean-yves rasplus","jean-yves rasplus","finn kjellberg"
"0000-0001-7808-1101","34d130bf37c46e85a400c3b3ea8b6d32d706b9ff","malgorzata kossut","","malgorzata kossut","malgorzata kossut","aleksandra kaliszewska"
"0000-0003-2246-8643","0b87866c91c21a3d4ead8174a233901aa71d3a79","raymond cespuglio","","raymond cespuglio","raymond cespuglio","françois g. gonon"
"0000-0002-9842-1449","2ef0c5f6d4418c176923e357d50992f09b67f3a2","mohsen alishahiha","","mohsen alishahiha","mohsen alishahiha","h. ita"
"0000-0001-7807-944X","a7f5ac48f3677c1923a28bf7831f023dbc865dc4","olivier gargominy","","olivier gargominy","olivier gargominy","igor v. muratov"
"0000-0001-7449-657X","f043afd40f25ca4096c6f863cc86730d0a7f6ac4","federico biscetti","","federico biscetti","federico biscetti","elisabetta nardella"
"0000-0002-0942-6281","0577ade1629c33e3d8bdff9d8d610e5ad2f00293","carolyn mcclaskey","","carolyn mcclaskey","carolyn mcclaskey","scott a. rivkees"
"0000-0003-2838-3085","5e9815baeed4c24de8ba1c0840c1c85566042cf2","tellervo korhonen","","tellervo korhonen","tellervo korhonen","taru h kinnunen"
"0000-0002-6903-6066","c942c9d730ef39f9733b464153a643a1f0e764a3","fernández prieto","","josé antonio fernández prieto","j. a. fernández prieto","eduardo cires"
"0000-0003-3261-0201","d800417522193f5b8056e13d8388a305b8b28ee1","diego bombardelli","","diego bombardelli","diego bombardelli","michael c. abbott"
"0000-0001-8519-1309","7b9b0d78432d04089a74ee84d5ceb9eb313c6785","sandro romanzetti","","sandro romanzetti","sandro romanzetti","christian c. mirkes"
"0000-0003-3977-6976","4928bb942c69c3b2947dd6c9211705d13a7d8398","gianluca traversi","","gianluca traversi","gianluca traversi","lodovico ratti"
"0000-0002-4384-9544","864331ed2ad69f9563c0f61b776cb3cbbacb7298","hartmut oschkinat","","hartmut oschkinat","hartmut oschkinat","sascha lange"
"0000-0001-9374-0128","b1f9fa58f99987c00527e334a9b8e3f9de2f072c","stefano squartini","","stefano squartini","stefano squartini","alessio titti"
"0000-0002-7993-2489","44f78e8c64ef38196e9662eb62ef62fdb634c115","herman schreuders","","herman schreuders","herman schreuders","ruud j westerwaal"
"0000-0001-5436-6997","4faac4dfd4af6a6f7308ce5051281672c14bba27","viacheslav spirin","","viacheslav spirin","viacheslav spirin","karl-henrik larsson"
"0000-0002-0995-3081","a528d69e2a2b2b0524f8bda5cf0b761cdcc30e1b","ernesto di cesare","","ernesto di cesare","ernesto di cesare","enrico ricevuto"
"0000-0003-3866-7110","0c091bb167d2c2075fb3c424ee79b6dcfc3ada04","adrian whitehouse","","adrian whitehouse","adrian whitehouse","angela l norris"
"0000-0001-5539-0534","7a0921cca82fd92718955907ec3b37bd0ea0082d","thomas e. weirich","","thomas e. weirich","thomas e. weirich","joachim mayer"
"0000-0002-5842-9788","21b39c8df8e900fb05d0fd70685c29690e414721","hubertus luetkens","","hubertus luetkens","hubertus luetkens","takashi u. ito"
"0000-0001-9486-5408","6225488a8eeb6fd199f9158ebec12b898b592935","jibril abdulmalik","","jibril abdulmalik","jibril abdulmalik","olayinka omigbodun"
"0000-0002-2071-6247","3fc526974f957f6b9980e3e8502763f17c923546","peyman mostaghimi","","peyman mostaghimi","peyman mostaghimi","pejman tahmasebi"
"0000-0001-5728-6845","278165bf35eec9e5a2de39f79fde655d8cf38135","stelios neophytou","","stelios neophytou","stelios neophytou","maria k. michael"
"0000-0002-6845-5525","46216b75ea1c6fea49150c67bb9c623ec9cf32a1","therese bjärstig","","therese bjärstig","therese bjärstig","jörgen sjögren"
"0000-0003-1069-2816","3f80b4e463a938bc62bcc88b14581f16d79719a2","takashi kobayashi","","takashi kobayashi","takashi kobayashi","takayuki yoshino"
"0000-0002-7056-3517","7b8f164edaefdd3fe74ac7cf2c55ef2c501bd003","yoshifumi futaana","","yoshifumi futaana","yoshifumi futaana","masatoshi yamauchi"
"0000-0001-5960-2274","ade78b12fe945c8a3b18fbc2ab7d905cbdf6033d","fabrice guillemin","","fabrice guillemin","fabrice guillemin","bruno sericola"
"0000-0001-8989-0545","9ccf77fb9820d62b03f11537e88f1650b4041f05","christophe ballif","","christophe ballif","christophe ballif","karin söderström"
"0000-0001-7603-4790","8180534aaa04b7e3c576b3c83438759546d857ab","valentina oliveri","","valentina oliveri","valentina oliveri","graziella vecchio"
"0000-0002-2977-294X","7d40da47ed9db91cdf61c7412f08675e758d6214","fabrizio marcucci","","fabrizio marcucci","fabrizio marcucci","domenico trizio"
"0000-0002-1496-2812","6815e0d416c0318ef780e4946aefb6f8a816a62b","hiroshi kawaguchi","","hiroshi kawaguchi","hiroshi kawaguchi","toru katano-shi yamada"
"0000-0003-0807-4234","e9dec5ed302aaf37083b4ba88102ce45936c8466","débora torrealba","","débora torrealba","débora torrealba","lluís tort"
"0000-0002-4847-4622","b5afdccb667268d8dc808bf64311aa72da705d56","sebastian leptihn","","sebastian leptihn","sebastian leptihn","maximillian haase"
"0000-0003-3341-2776","6efd2dbf23f3ab4ceeee3377d50097aefd7756c7","donatella darsena","","donatella darsena","donatella darsena","giacinto gelli"
"0000-0003-1190-3726","59c7b0c4e424fb745b8d4926a51f35403cfe7d9f","kimitaka kawamura","","kimitaka kawamura","kimitaka kawamura","teruyuki nakajima"
"0000-0002-4503-4939","77f179bb1ac6819b288d0524f93ed0fe46657287","vladimir ryazanov","","vladimir ryazanov","vladimir ryazanov",""
"0000-0002-5391-7520","47174787177e0001c149337abf010ee678a28f86","antonella fontana","","antonella fontana","antonella fontana","domenico spinelli"
"0000-0002-4175-3987","9cb8a2acb26f3e3e206a29d3dbeb43c111a9ca3e","luciano hauschild","","luciano hauschild","luciano hauschild","carolina schell franceschina"
"0000-0001-8124-4100","5c8457cdda7593a61a1d73c7b2bc2214c4bc153e","moorthi pichumani","","moorthi pichumani","moorthi pichumani","anand yethiraj"
"0000-0003-0806-9734","532958c3d5b0112e31a7712c90736804f864a5fa","marietjie stander","","marietjie stander","marietjie stander","andré de villiers"
"0000-0001-5436-5214","ced20acd329cbbbf21a9d415f7294a109c14e418","dirk van der werf","","dirk van der werf","dirk van der werf","patricia a. donnelly"
"0000-0002-5379-8859","465be32ea04d0e23f5045f162e0feb50fb334743","micheline misrahi","","micheline misrahi","micheline misrahi","delphine flatters"
"0000-0001-9225-1306","90addf2b2e32242bd66cc9d55658d3e10c60b294","stefan söderberg","","stefan söderberg","stefan söderberg","j. jansson"
"0000-0002-1645-6403","eb69db85ad72f2d53e97be3061872ad38d18f0c5","yaghoub tadi beni","","yaghoub tadi beni","yaghoub tadi beni","s shahhossein dastjerdi"
"0000-0002-5616-1626","48354757d780b8312f6b0687f47e1ecbd8c6e09d","adrize rutz porto","","adrize rutz porto","adrize rutz porto","josiane santos palma"
"0000-0002-4876-7644","1a7a0c2a2e71eba086a17a83945dfcefc3978f8b","saeed abbasizadeh","","saeed abbasizadeh","saeed abbasizadeh","mona modaresi tehrani"
"0000-0002-1195-2539","f332cc2148b472d52d72b62fe64d77c5dcb03525","laurent warlouzet","","laurent warlouzet","laurent warlouzet",""
"0000-0002-9931-6624","c9a4e5db2953db6f28255a9be4bc799360d4e631","magnus söderberg","","magnus söderberg","magnus söderberg","tooraj jamasb"
"0000-0003-0479-7304","a23453bd7977667620010dd49a6c4f2353729e5e","mehmet ali Çetin","","mehmet ali Çetin","mehmet ali Çetin","aykut ikincioğulları"
"0000-0003-2666-3980","4e9ba0d24c4fee075acf8e33d4206bc4db9001ea","simone hausknecht","","simone hausknecht","simone hausknecht","fan zhang"
"0000-0001-8235-1733","41a08c5bb7aa6dbbbbdf2c31e28714f722594963","muhammad ali khan","","muhammad ali khan","muhammad ali khan","bilal s ali"
"0000-0003-4355-1446","525fa97d2bc98e5b69a91f43e0bbf64b2c5ed026","girolamo mattioli","","girolamo mattioli","girolamo mattioli","claudio granata"
"0000-0001-6416-2664","72540d52d2b018a6aac4e56ab8d0f7ee04102c70","goffredina spanò","","goffredina spanò","goffredina spanò","jamie o edgin"
"0000-0002-4315-6123","2133796be7834342b5074fc7402ed01704e4d593","alexander steiner","","alexander steiner","alexander steiner","christopher n. harmer"
"0000-0002-5476-1011","18092cd541036cf940e9dfec9cc49ca9271f1cb9","raveen parboosing","","raveen parboosing","raveen parboosing","ling shen"
"0000-0002-0401-1036","b79786045a0a577b5997e17a10adfbc84d4545c4","federico ciccozzi","","federico ciccozzi","federico ciccozzi",""
"0000-0003-4036-0062","803e5fb1a63a5c661259860f766a797475c5a507","satoshi yokoshima","","satoshi yokoshima","satoshi yokoshima","ryosuke yamada"
"0000-0002-4869-6970","158b6f32485694c063312b6c53bd6d19c6091891","rungnapha khamung","","rungnapha khamung","rungnapha khamung","po siu hsu"
"0000-0002-7310-6557","7de07a36ca8ca60dde55271fdd040ec4fcf48645","valeria cetorelli","","valeria cetorelli","valeria cetorelli","tim dyson"
"0000-0002-4418-8514","5db6de17f0a9aaf3b93a8c9aab817a9a7d7c0580","roland hildebrand","","roland hildebrand","roland hildebrand",""
"0000-0001-9528-7793","68aecc36611f316f13bfcaced7e573b3ed21d44e","anitta kynsilehto","","anitta kynsilehto","anitta kynsilehto",""
"0000-0002-9010-8968","5930ff648c0d4b856afe228046861db1fbd4a462","benjamin barankin","","benjamin barankin","benjamin barankin","sandra p skotnicki"
"0000-0002-4983-1572","ae45b15de25b2ab88775bf0a46c849388ef40f1b","satyasheel sharma","","satyasheel sharma","satyasheel sharma","jihye park"
"0000-0002-6631-7962","a3f7378370dd32e703f3083c8900a74ca9c5b5a6","ted r. feldpausch","","ted r. feldpausch","ted r. feldpausch","susan j. riha"
"0000-0001-6728-2709","cfee356c2f91a59ba6b4153d3a848c173d4254cd","francisco j. abad","","francisco j. abad","francisco j. abad","luis flamenco garcía"
"0000-0002-2800-0665","5d04a4026e31208f72f1766370d0e6348f4a57bc","amutha chinnappan","","amutha chinnappan","amutha chinnappan","hyuck-chul kang"
"0000-0002-1801-7965","e676ed8dad53402e1df9cf47a7671a1f2b894df8","jonathan kozaczuk","","jonathan kozaczuk","jonathan kozaczuk","dave sutherland"
"0000-0002-8965-9172","f466c9c288fa11b43e2f079538818978a08346b2","nelson colihueque","","nelson colihueque","nelson colihueque","francisco estay"
"0000-0001-6796-7919","28e70cf2ed2a05fdf39f1a9117b0d3583a233be0","federico scottoni","","federico scottoni","federico scottoni","alberto eugenio tozzi"
"0000-0001-9314-529X","924bbc32f8631e0a89b033ef926f21e5e6b87920","maciej drozdowski","","maciej drozdowski","maciej drozdowski",""
"0000-0001-7216-0546","a131c0cd6cf9ab11173d6b805f26ad048b2bb6be","nader bagherzadeh","","nader bagherzadeh","nader bagherzadeh","wen-hsiang hu"
"0000-0002-3072-9244","7987b49425bfd5c43ddd59d451be233d5ca645e5","sidney strickland","","sidney strickland","sidney strickland","robert j. pawlak"
"0000-0002-4174-8539","0ff515583204027d856fa584675035709aff1740","philipp stockmann","","philipp stockmann","philipp stockmann","marta gozzi"
"0000-0001-6840-953X","50103ef2ae2a0b1a0019aec9aa20744f27baa0fe","tomasz barciński","","tomasz barciński","tomasz barciński","jedrzej baran"
"0000-0003-1030-5900","001653905def5b857f6a7e75f98301bfbd871eb8","peter hildebrandt","","peter hildebrandt","peter hildebrandt","franz mark"
"0000-0001-8584-1690","d86743af397efc2ef97a9317be7e4812db529f55","sébastien sauvé","","sébastien sauvé","sébastien sauvé","herbert e. allen"
"0000-0001-9355-9564","980a7cd5ac69e605149a002e98a6e501054035b4","matteo pellegrini","","matteo pellegrini","matteo pellegrini","céline marban"
"0000-0003-3376-7198","cb4830f3e70cef969e6ab0590253396958cb2f20","shunsuke furukawa","","shunsuke furukawa","shunsuke furukawa","masaya nakagawa"
"0000-0003-0089-7949","6a647fff757f30ec54745da21330d171222662df","margherita giuzio","","margherita giuzio","margherita giuzio","sandra paterlini"
"0000-0002-1732-0719","f14095feccc5b4d994fdcfc08ad3d129e500e15c","iaroslav pasternak","","iaroslav pasternak","iaroslav pasternak","serhiy kutsyk"
"0000-0002-0607-1227","f015d50416b52c977337ca52ac549f09cd3d7ab6","anastasios liberis","","anastasios liberis","anastasios liberis","konstantinos d. dinas"
"0000-0003-3380-5772","130ce1ff526ae74fef36e140e706080a5b992915","deep chandra suyal","","deep chandra suyal","deep chandra suyal","ravindra soni"
"0000-0003-2303-8178","98e2d545d12c484590fe58f4f330a72fc2be8378","takafumi fukushima","","takafumi fukushima","takafumi fukushima","mitsumasa koyanagi"
"0000-0001-9758-6009","607c48c6648106ddcae09fcbb7e2da8d8d68d1d7","hassanet sodabanlu","","hassanet sodabanlu","hassanet sodabanlu","masakazu sugiyama"
"0000-0003-4058-1586","fcdace6bf82ea8ee8359bdd5162338e956261c52","melissa beauchemin","","melissa beauchemin","melissa beauchemin","michael jeng"
"0000-0001-7294-4180","08062bca5f953b6671740a67940afc3b1b30e2de","nicole rogus-pulia","","nicole rogus-pulia","nicole rogus-pulia","rainer wirth"
"0000-0001-7057-2184","6fafaa301b77896c4cd499aaa2386071b9e1cdd1","grégory barbillon","","grégory barbillon ","grégory barbillon","j. p. hugonin"
"0000-0002-2661-6183","c03a8a4686bcb1cc9f6f552e502fc64d7c4bcb44","antonello di paolo","","antonello di paolo","antonello di paolo","romano danesi"
"0000-0002-3499-0810","d4f7304ba088745fe2ea45ef4a09028742bf4284","padraig cunningham","","padraig cunningham","padraig cunningham","conrad lee"
"0000-0003-4791-7468","b62937a461bcc96614b6098fb494fbbee3ffbfd7","aikaterini lalatsa","","aikaterini lalatsa","aikaterini lalatsa","maría auxiliadora dea-ayuela"
"0000-0002-2051-8478","30d11d48e35335b04b67a1a45eb494a65404f3da","hamid reza rostami","","hamid reza rostami","hamid reza rostami","narjes yarmohammadi"
"0000-0001-8514-6911","f46d99831e0915f909d99015c60d9f9dfcfae79e","dimitris fouskakis","","dimitris fouskakis","dimitris fouskakis","e. charitidou"
"0000-0001-7332-3490","87435858ea9e8fd1e965e710fee8986c8e55312b","michael kristensen","","michael kristensen","michael kristensen","christina lazaridou"
"0000-0003-4771-9859","eb9ba80a9aa66b855bc6e38838cc8cdb129d5dcc","ana jacinta soares","","ana jacinta soares","ana jacinta soares","wilson marques"
"0000-0002-8037-2191","5c8f8d14c0eb073227ad6e30796635406928660f","stefanos gritzalis","","stefanos gritzalis","stefanos gritzalis","prokopios drogkaris"
"0000-0001-6689-3575","366ddb03f16092f37084aadeffb2048a6f344ce2","flavio nunes ramos","","flavio nunes ramos","flavio nunes ramos","caroline cambraia furtado campos"
"0000-0003-1700-0077","b616ec81d9f4022f1c79a22858ca05821f9eb0b1","anjaneyulu kowluru","","anjaneyulu kowluru","anjaneyulu kowluru","marc lee goalstone"
"0000-0002-6293-4314","c07f7b4873b3d4ac627fcee3b78549c0b92f9fea","giuseppina li pira","","giuseppina li pira","giuseppina li pira","egilde seravalli"
"0000-0002-1108-4727","e771eee616920cedd84d305828489062c2f5cb28","andrea trombettoni","","andrea trombettoni","andrea trombettoni","rachele nerattini"
"0000-0002-6345-2106","29dde4ffcbecd225658ff2a71375b8724ca43ece","masatoshi ichikawa","","masatoshi ichikawa","masatoshi ichikawa","kenichi yoshikawa"
"0000-0002-9148-2804","0bf50d2af9f8182fcc9861bc75c6f1ea2c03258d","giovanni montesano","","giovanni montesano","giovanni montesano","pete r. jones"
"0000-0002-1813-0394","6f80b1b77defdbd640ff2ad9fba3b54835bdd3c7","vicente parra-vega","","vicente parra-vega","vicente parra-vega","luis enrique ramos velasco"
"0000-0002-5980-1764","82bb1636df047a741ff5b701daecaab8cecdbb07","yoshihisa hagihara","","yoshihisa hagihara","yoshihisa hagihara","yoshikazu haramoto"
"0000-0002-6106-7538","b5bb124387845323f9863e0238d0190e47e57fcf","sohkichi matsumoto","","sohkichi matsumoto","sohkichi matsumoto","jun-ichi maeyama"
"0000-0003-3069-9572","458bd780c25ce2a0a9cbb44f6e58912de7b494d3","maksudkhon salomov","","maksudkhon salomov","maksudkhon salomov",""
"0000-0001-6338-7247","faba1d2cc1793f330930d50df746879c29b00651","gennadii demidenko","","gennadii demidenko","gennadii demidenko",""
"0000-0002-8850-6721","5e1baeeb91b95d1d993a2dd1cec620f7515aa6ce","aleksandra królak","","aleksandra królak","aleksandra królak","krzysztof józwiak"
"0000-0001-8672-0946","757b28c4fa152d837baa3830acadc503c6ebd161","toshikazu nakamura","","toshikazu nakamura","toshikazu nakamura","takehiko ishiguro"
"0000-0002-9975-902X","03c66851d9384923de4ba8609d719a6a6a50862f","koh-ichi nakashiro","","koh-ichi nakashiro","koh-ichi nakashiro","takashi joh"
"0000-0002-3558-8276","f24242b5e05a357d9bb80120556236ee2406ad58","alessandro picelli","","alessandro picelli","alessandro picelli","andreas waldner"
"0000-0002-2821-2561","6dd9f0d8196c83a7b0397c154d74f876073ca77f","larissa corteletti","","larissa corteletti","larissa corteletti da costa","rodrigo barbosa ferreira"
"0000-0002-2883-0597","4479b14cfa01de7f5ceb87ab3e8b26731bb35a72","gérard champenois","","gérard champenois","gérard champenois","khaled jelassi"
"0000-0002-7550-1198","e3c74c0224de246912d7b73c1b05f50724ae6b54","ashraf aminorroaya","","ashraf aminorroaya","ashraf aminorroaya","masoud amini"
"0000-0003-1179-6262","e405c821f772c3c32b0ff8b41c25cac3570ca023","abbas ali naserian","","abbas ali naserian","abbas ali naserian","behnam saremi"
"0000-0001-8163-7617","3cf606af8e2cfbdb7341437a2ddf0d56b1f8f2c7","alessandro bucciol","","alessandro bucciol","alessandro bucciol",""
"0000-0001-6639-1727","326ff327c998feb2aa162a6e4a0a520b4e310962","kourosh khoshelham","","kourosh khoshelham","kourosh khoshelham","daniel rodrigues dos santos"
"0000-0003-0159-4018","096061f4df28833fd593b8d5ffbc04f6bfd4b94a","deepa kylasam iyer","","deepa kylasam iyer","deepa kylasam iyer","francis kuriakose"
"0000-0003-4844-2652","b06c8b436bd995ade89e9dfa63d1d399f26dea74","minoru kuribayashi","","minoru kuribayashi","minoru kuribayashi",""
"0000-0002-6983-7250","6f1a086615ace9420d9a414f9ded9cf9843c6c0c","miguel velez-reyes","","miguel velez-reyes","miguel velez-reyes","nina g. raqueno"
"0000-0003-2904-1028","f8c9db10b44534b8ef97641b70ec7e5339cb7c0d","ana cristina costa","","ana cristina costa","ana cristina costa","amílcar soares"
